inventory_id,snapshot_month,item_type,item_id,item_code,item_name,warehouse_id,warehouse_name,batch_number,quantity,unit_price,total_price,earliest_storage_date,max_storage_age,storage_reason,storage_note,consumption_path,created_date,status
INV0000387,2022-08,Material,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,电子材料仓,BN230501-001,2399,3656.69,8772399.31,2023-01-29,79,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000388,2022-08,Material,M0075,PART-4G-MODULE,4G通信模块,WH002,电子材料仓,BN230501-001,2639,677.05,1786734.95,2023-03-05,63,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000389,2022-08,Material,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,电子材料仓,BN230501-001,2863,1541.59,4413572.17,2023-02-25,67,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000390,2022-08,Material,M0077,PART-MOTOR-2212-920KV,2212 920KV无刷电机,WH004,机电仓,BN230501-001,2553,59.24,151239.72,2023-04-15,16,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000391,2022-08,Material,M0078,PART-ESC-30A,30A电调,WH004,机电仓,BN230501-001,2890,5211.85,15062246.5,2023-02-11,80,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000392,2022-08,Material,M0079,PART-PROP-9045,9045塑料螺旋桨,WH004,机电仓,BN230501-001,2119,2450.57,5192757.83,2023-03-28,33,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000393,2022-08,Material,M0080,PART-CABLE-ESC,电调连接线,WH004,机电仓,BN230501-001,2282,4191.38,9564729.16,2023-03-11,54,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000394,2022-08,Material,M0081,PART-MOTOR-2312-960KV,2312 960KV高效电机,WH004,机电仓,BN230501-001,2146,1468.94,3152345.24,2023-03-08,51,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000395,2022-08,Material,M0082,PART-ESC-40A,40A电调,WH004,机电仓,BN230501-001,4108,3511.74,14426227.92,2023-02-14,78,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000396,2022-08,Material,M0083,PART-PROP-9450-CF,9450碳纤维螺旋桨,WH004,机电仓,BN230501-001,2953,3261.98,9632626.94,2023-01-11,120,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000397,2022-08,Material,M0084,PART-CABLE-ESC-SIL,硅胶电调线,WH004,机电仓,BN230501-001,1826,2811.49,5133780.74,2023-01-10,118,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000398,2022-08,Material,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH004,机电仓,BN230501-001,2761,4484.32,12381207.52,2023-04-11,14,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000399,2022-08,Material,M0086,PART-ESC-50A-FOC,50A FOC电调,WH004,机电仓,BN230501-001,3222,4319.52,13917493.44,2023-04-10,16,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000400,2022-08,Material,M0087,PART-PROP-1755-CF,1755碳纤维螺旋桨,WH004,机电仓,BN230501-001,3643,1340.57,4883696.51,2023-04-05,31,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000401,2022-08,Material,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,机电仓,BN230501-001,4666,1713.55,7995424.3,2023-01-23,109,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000402,2022-08,Material,M0089,PART-BAT-6S-10000,6S10000mAh智能电池,WH003,配件仓,BN230501-001,1314,1281.04,1683286.56,2023-01-05,119,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000403,2022-08,Material,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,配件仓,BN230501-001,3946,255.64,1008755.44,2023-01-06,122,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000404,2022-08,Material,M0091,COMP-BAT-MOUNT,电池固定架,WH003,配件仓,BN230501-001,2959,1453.14,4299841.26,2023-01-08,98,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000405,2022-08,Material,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,电子材料仓,BN230501-001,2283,667.72,1524404.76,2023-01-16,100,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000406,2022-08,Material,M0093,PART-PCB-FC-4L,4层飞控PCB板,WH002,电子材料仓,BN230501-001,4300,3668.97,15776571.0,2023-04-04,32,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000407,2022-08,Material,M0094,PART-CRYSTAL-8M,8MHz晶振,WH002,电子材料仓,BN230501-001,3959,2811.11,11129184.49,2023-03-01,67,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000408,2022-08,Material,M0095,PART-CRYSTAL-32K,32.768KHz晶振,WH002,电子材料仓,BN230501-001,3358,3590.8,12057906.4,2023-01-01,134,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000409,2022-08,Material,M0096,PART-POWER-REG-5V,5V稳压芯片,WH002,电子材料仓,BN230501-001,2251,4027.27,9065384.77,2023-04-20,1,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000410,2022-08,Material,M0097,PART-POWER-REG-3.3V,3.3V稳压芯片,WH002,电子材料仓,BN230501-001,3426,2218.11,7599244.86,2023-04-06,23,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000411,2022-08,Material,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,电子材料仓,BN230501-001,2085,4386.87,9146623.95,2023-03-09,65,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000412,2022-08,Material,M0099,PART-RES-SMD-0402,0402贴片电阻,WH002,电子材料仓,BN230501-001,3364,208.42,701124.88,2023-01-04,122,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000413,2022-08,Material,M0100,PART-CAP-SMD-0402,0402贴片电容,WH002,电子材料仓,BN230501-001,3714,1230.19,4568925.66,2023-01-27,79,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000414,2022-08,Material,M0101,PART-MCU-STM32H743,STM32H743高性能芯片,WH002,电子材料仓,BN230501-001,3279,2786.14,9135753.06,2023-01-15,109,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000415,2022-08,Material,M0102,PART-PCB-FC-6L,6层飞控PCB板,WH002,电子材料仓,BN230501-001,3873,3843.09,14884287.57,2023-02-04,87,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000416,2022-08,Material,M0103,PART-CRYSTAL-25M,25MHz晶振,WH002,电子材料仓,BN230501-001,3499,4388.32,15354731.68,2023-03-25,35,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000417,2022-08,Material,M0104,PART-POWER-REG-5V-3A,5V 3A稳压模块,WH002,电子材料仓,BN230501-001,5431,926.03,5029268.93,2023-01-11,103,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000418,2022-08,Material,M0105,PART-CONN-GH-1.25-6P,GH1.25 6PIN连接器,WH002,电子材料仓,BN230501-001,4020,3837.86,15428197.2,2023-04-02,33,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000419,2022-08,Material,M0106,PART-RES-SMD-0201,0201贴片电阻,WH002,电子材料仓,BN230501-001,3710,3935.72,14601521.2,2023-03-03,50,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000420,2022-08,Material,M0107,PART-CAP-SMD-0201,0201贴片电容,WH002,电子材料仓,BN230501-001,3929,1210.39,4755622.31,2023-01-11,105,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000421,2022-08,Material,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,BN230501-001,2353,558.23,1313515.19,2023-01-25,90,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000422,2022-08,Material,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,BN230501-001,3815,2434.24,9286625.6,2023-01-05,113,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000423,2022-08,Material,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,电子材料仓,BN230501-001,3585,1808.82,6484619.7,2023-02-25,74,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000424,2022-08,Material,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,BN230501-001,3942,1093.99,4312508.58,2023-01-03,118,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000425,2022-08,Material,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,原材料仓,BN230501-001,3851,2030.98,7821303.98,2023-03-31,26,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000426,2022-08,Material,M0113,RAW-CF-PLATE-3MM,3mm碳纤维板,WH005,原材料仓,BN230501-001,4896,4809.5,23547312.0,2023-04-16,7,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000427,2022-08,Material,M0114,PART-SCREW-M2.5-8,M2.5x8螺钉,WH002,电子材料仓,BN230501-001,2422,2620.63,6347165.86,2023-02-01,81,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000428,2022-08,Material,M0115,RAW-CF-TUBE-16MM,16mm碳纤维管,WH005,原材料仓,BN230501-001,5251,2653.33,13932635.83,2023-01-07,115,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000429,2022-08,Material,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,BN230501-001,5468,4551.71,24888750.28,2023-04-10,15,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000430,2022-08,Material,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,电子材料仓,BN230501-001,2990,5014.44,14993175.6,2023-02-09,69,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000431,2022-08,Material,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,电子材料仓,BN230501-001,3682,2960.47,10900450.54,2023-04-11,28,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000432,2022-08,Material,M0119,RAW-SI-WAFER-8IN,8英寸硅晶圆,WH005,原材料仓,BN230501-001,6498,1594.64,10361970.72,2023-01-14,119,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000433,2022-08,Material,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH005,原材料仓,BN230501-001,4639,580.56,2693217.84,2023-02-18,79,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000434,2022-08,Material,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH005,原材料仓,BN230501-001,8883,1250.41,11107392.03,2023-03-31,35,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000435,2022-08,Material,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,原材料仓,BN230501-001,6678,2691.81,17975907.18,2023-04-24,7,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000436,2022-08,Material,M0123,RAW-AL-ALLOY,铝合金材料,WH005,原材料仓,BN230501-001,4914,3474.22,17072317.08,2023-01-27,86,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000437,2022-08,Material,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH005,原材料仓,BN230501-001,5821,945.69,5504861.49,2023-01-29,105,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000438,2022-08,Material,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,原材料仓,BN230501-001,6106,4394.57,26833244.42,2023-01-29,101,采购入库,PO-202305001,生产领用,2022-08-31,Active
INV0000439,2022-09,Product,P0001,UAV-XF-BASIC,旋风基础版整机,WH001,中央成品仓,FG230501-001,809,38474.57,31125927.13,2023-04-30,7,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000440,2022-09,Product,P0002,UAV-XF-BASIC-PLUS,旋风增强版整机,WH001,中央成品仓,FG230501-001,5087,34908.87,177581421.69,2023-04-27,9,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000441,2022-09,Product,P0003,UAV-XF-PRO-A,巡风摄影版整机,WH001,中央成品仓,FG230501-001,4057,6340.7,25724219.9,2023-04-17,2,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000442,2022-09,Product,P0004,UAV-XF-PRO-B,巡风探索版整机,WH001,中央成品仓,FG230501-001,6214,27705.93,172164649.02,2023-04-23,11,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000443,2022-09,Product,P0005,UAV-XF-PRO-C,巡风全能版整机,WH001,中央成品仓,FG230501-001,3898,38675.95,150758853.1,2023-04-24,1,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000444,2022-09,Product,P0006,UAV-JF-ENT-AG,极风农业版整机,WH001,中央成品仓,FG230501-001,4546,14992.0,68153632.0,2023-04-17,15,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000445,2022-09,Product,P0007,UAV-JF-ENT-SV,极风测绘版整机,WH001,中央成品仓,FG230501-001,2021,42853.51,86606943.71,2023-04-05,38,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000446,2022-09,Product,P0008,UAV-JF-ENT-SC,极风安防版整机,WH001,中央成品仓,FG230501-001,805,36006.28,28985055.4,2023-04-25,1,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000447,2022-09,Product,P0009,UAV-BF-IND-H20,霸风20L植保无人机,WH001,中央成品仓,FG230501-001,3299,14934.77,49269806.23,2023-04-26,14,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000448,2022-09,Product,P0010,UAV-BF-IND-H30,霸风30L植保无人机,WH001,中央成品仓,FG230501-001,3996,8730.94,34888836.24,2023-04-27,1,生产入库,工序完工-总装线,销售出库,2022-09-30,Active
INV0000449,2022-09,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH001,中央成品仓,FG230501-001,141,19726.86,2781487.26,2023-04-03,40,生产入库,工序完工-机身生产线,生产领用,2022-09-30,Active
INV0000450,2022-09,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH001,中央成品仓,FG230501-001,135,36665.37,4949824.95,2023-04-29,1,生产入库,工序完工-机身生产线,生产领用,2022-09-30,Active
INV0000451,2022-09,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH001,中央成品仓,FG230501-001,259,22625.43,5859986.37,2023-04-01,36,生产入库,工序完工-机身生产线,生产领用,2022-09-30,Active
INV0000452,2022-09,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH001,中央成品仓,FG230501-001,259,32032.25,8296352.75,2023-04-04,23,生产入库,工序完工-飞控组装线,生产领用,2022-09-30,Active
INV0000453,2022-09,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH001,中央成品仓,FG230501-001,129,35131.07,4531908.03,2023-04-24,9,生产入库,工序完工-飞控组装线,生产领用,2022-09-30,Active
INV0000454,2022-09,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH001,中央成品仓,FG230501-001,178,40304.51,7174202.78,2023-04-23,22,生产入库,工序完工-飞控组装线,生产领用,2022-09-30,Active
INV0000455,2022-09,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH001,中央成品仓,FG230501-001,297,15875.65,4715068.05,2023-04-03,15,生产入库,工序完工-动力总成线,生产领用,2022-09-30,Active
INV0000456,2022-09,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH001,中央成品仓,FG230501-001,140,25527.92,3573908.8,2023-04-22,21,生产入库,工序完工-动力总成线,生产领用,2022-09-30,Active
INV0000457,2022-09,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH001,中央成品仓,FG230501-001,255,21082.36,5376001.8,2023-04-25,7,生产入库,工序完工-动力总成线,生产领用,2022-09-30,Active
INV0000458,2022-09,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH001,中央成品仓,FG230501-001,130,35198.59,4575816.7,2023-04-22,21,生产入库,工序完工-电池PACK线,生产领用,2022-09-30,Active
INV0000459,2022-09,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH001,中央成品仓,FG230501-001,252,32309.69,8142041.88,2023-04-28,1,生产入库,工序完工-总装线,生产领用,2022-09-30,Active
INV0000460,2022-09,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,BN230501-001,4128,4801.77,19821706.56,2023-03-21,30,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000461,2022-09,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH002,电子材料仓,BN230501-001,4549,1152.42,5242358.58,2023-02-12,73,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000462,2022-09,Material,M0003,PART-CAM-FIX-12MP,1200万像素固定相机,WH002,电子材料仓,BN230501-001,637,3975.09,2532132.33,2023-01-16,98,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000463,2022-09,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH002,电子材料仓,BN230501-001,3431,4053.0,13905843.0,2023-04-20,7,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000464,2022-09,Material,M0005,PART-BAT-2S-3000,标准智能电池2S3000mAh,WH003,配件仓,BN230501-001,882,1032.09,910303.38,2023-04-16,18,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000465,2022-09,Material,M0006,PART-RC-BASIC,基础遥控器,WH003,配件仓,BN230501-001,5547,3734.73,20716547.31,2023-01-02,132,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000466,2022-09,Material,M0007,PART-CAM-FIX-20MP,2000万像素固定相机,WH002,电子材料仓,BN230501-001,733,1994.05,1461638.65,2023-02-20,61,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000467,2022-09,Material,M0008,PART-BAT-3S-4000,增强智能电池3S4000mAh,WH003,配件仓,BN230501-001,1181,700.89,827751.09,2023-02-25,68,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000468,2022-09,Material,M0009,PART-RC-ADV,高级遥控器,WH003,配件仓,BN230501-001,2850,2770.13,7894870.5,2023-01-19,115,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000469,2022-09,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH002,电子材料仓,BN230501-001,2477,2253.7,5582414.9,2023-02-09,69,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000470,2022-09,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH002,电子材料仓,BN230501-001,2962,1141.95,3382455.9,2023-03-09,41,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000471,2022-09,Material,M0012,PART-CAM-GIMBAL-1INCH,1英寸三轴云台相机,WH002,电子材料仓,BN230501-001,1531,2593.8,3971107.8,2023-02-18,70,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000472,2022-09,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH002,电子材料仓,BN230501-001,3836,567.01,2175050.36,2023-01-04,104,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000473,2022-09,Material,M0014,PART-BAT-4S-5200,高容智能电池4S5200mAh,WH003,配件仓,BN230501-001,1372,3524.04,4834982.88,2023-01-13,109,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000474,2022-09,Material,M0015,PART-RC-PRO,专业遥控器,WH003,配件仓,BN230501-001,3199,1850.35,5919269.65,2023-03-06,45,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000475,2022-09,Material,M0016,PART-AVOID-VISION,视觉避障系统,WH002,电子材料仓,BN230501-001,3471,1308.44,4541595.24,2023-02-16,70,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000476,2022-09,Material,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,BN230501-001,995,3354.94,3338165.3,2023-04-23,10,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000477,2022-09,Material,M0018,PART-AVOID-ENHANCED,增强避障系统（视觉+红外）,WH002,电子材料仓,BN230501-001,3065,2598.55,7964555.75,2023-01-01,123,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000478,2022-09,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH002,电子材料仓,BN230501-001,2913,1778.09,5179576.17,2023-02-01,81,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000479,2022-09,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH002,电子材料仓,BN230501-001,3581,2305.19,8254885.39,2023-04-04,28,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000480,2022-09,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH002,电子材料仓,BN230501-001,3803,3670.99,13960774.97,2023-01-02,124,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000481,2022-09,Material,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,BN230501-001,1132,945.29,1070068.28,2023-01-17,95,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000482,2022-09,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,BN230501-001,5146,3264.37,16798448.02,2023-01-03,120,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000483,2022-09,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH003,配件仓,BN230501-001,4605,3151.37,14512058.85,2023-02-19,76,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000484,2022-09,Material,M0025,PART-RC-IND,工业遥控器,WH003,配件仓,BN230501-001,2088,794.75,1659438.0,2023-01-17,92,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000485,2022-09,Material,M0026,PART-SPRAYER-16L,16升智能喷洒系统,WH003,配件仓,BN230501-001,5296,4801.11,25426678.56,2023-02-16,68,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000486,2022-09,Material,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,BN230501-001,3979,112.02,445727.58,2023-02-21,78,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000487,2022-09,Material,M0028,PART-CAM-SURVEY-42MP,4200万像素测绘相机,WH002,电子材料仓,BN230501-001,1009,4928.75,4973108.75,2023-01-02,126,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000488,2022-09,Material,M0029,PART-LIDAR,激光雷达模块,WH002,电子材料仓,BN230501-001,4496,300.83,1352531.68,2023-03-25,44,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000489,2022-09,Material,M0030,PART-CAM-THERMAL,红外热成像相机,WH002,电子材料仓,BN230501-001,1199,452.76,542859.24,2023-04-14,28,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000490,2022-09,Material,M0031,PART-CAM-ZOOM-30X,30倍变焦可见光相机,WH002,电子材料仓,BN230501-001,822,4943.62,4063655.64,2023-04-16,14,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000491,2022-09,Material,M0032,PART-SPOTLIGHT-50W,50W强光照明灯,WH002,电子材料仓,BN230501-001,3067,664.19,2037070.73,2023-04-08,10,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000492,2022-09,Material,M0033,PART-FRAME-HEX-CF,六轴碳纤维机架,WH002,电子材料仓,BN230501-001,3003,850.26,2553330.78,2023-02-13,73,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000493,2022-09,Material,M0034,PART-BAT-12S-16000,12S16000mAh工业电池,WH003,配件仓,BN230501-001,1129,2193.06,2475964.74,2023-02-06,73,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000494,2022-09,Material,M0035,PART-SPRAYER-20L,20升智能喷洒系统,WH003,配件仓,BN230501-001,2628,3685.47,9685415.16,2023-02-14,73,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000495,2022-09,Material,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,电子材料仓,BN230501-001,3635,1493.32,5428218.2,2023-01-23,86,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000496,2022-09,Material,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH004,机电仓,BN230501-001,3816,1936.25,7388730.0,2023-01-31,98,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000497,2022-09,Material,M0038,PART-ESC-60A,60A电调,WH004,机电仓,BN230501-001,5264,621.32,3270628.48,2023-02-26,71,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000498,2022-09,Material,M0039,PART-PROP-3016-CF,3016碳纤螺旋桨,WH004,机电仓,BN230501-001,3245,113.1,367009.5,2023-03-12,48,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000499,2022-09,Material,M0040,PART-BAT-12S-22000,12S22000mAh重载电池,WH003,配件仓,BN230501-001,1122,1148.93,1289099.46,2023-02-08,85,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000500,2022-09,Material,M0041,PART-SPRAYER-30L,30升智能喷洒系统,WH003,配件仓,BN230501-001,2710,295.51,800832.1,2023-02-03,81,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000501,2022-09,Material,M0042,COMP-FRAME-PLA,塑料机身框架,WH002,电子材料仓,BN230501-001,2339,4379.79,10244328.81,2023-04-20,1,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000502,2022-09,Material,M0043,COMP-COVER-PLA-UP,塑料上盖,WH002,电子材料仓,BN230501-001,2470,1452.41,3587452.7,2023-03-25,22,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000503,2022-09,Material,M0044,COMP-COVER-PLA-DN,塑料下盖,WH002,电子材料仓,BN230501-001,4289,684.9,2937536.1,2023-02-14,90,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000504,2022-09,Material,M0045,COMP-LG-PLA,塑料起落架,WH002,电子材料仓,BN230501-001,5642,2791.33,15748683.86,2023-02-10,91,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000505,2022-09,Material,M0046,PART-SCREW-M3-10,M3x10螺钉,WH002,电子材料仓,BN230501-001,3738,3887.79,14532559.02,2023-02-23,79,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000506,2022-09,Material,M0047,PART-DAMPER-SOFT,减震球,WH002,电子材料仓,BN230501-001,2097,3284.44,6887470.68,2023-04-12,26,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000507,2022-09,Material,M0048,COMP-FRAME-CF,碳纤维机身框架,WH002,电子材料仓,BN230501-001,3330,2375.95,7911913.5,2023-03-03,63,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000508,2022-09,Material,M0049,COMP-ARM-CF-TUBE,碳纤维机臂管,WH002,电子材料仓,BN230501-001,4824,3412.22,16460549.28,2023-01-28,98,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000509,2022-09,Material,M0050,COMP-MOTOR-MOUNT-AL,铝合金电机座,WH004,机电仓,BN230501-001,3000,1967.17,5901510.0,2023-04-17,1,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000510,2022-09,Material,M0051,COMP-LG-CF,碳纤维起落架,WH002,电子材料仓,BN230501-001,2869,554.71,1591462.99,2023-01-04,107,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000511,2022-09,Material,M0052,PART-SCREW-M3-12,M3x12螺钉,WH002,电子材料仓,BN230501-001,3391,2202.33,7468101.03,2023-02-15,87,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000512,2022-09,Material,M0053,PART-DAMPER-MED,中等硬度减震球,WH002,电子材料仓,BN230501-001,3732,2355.07,8789121.24,2023-03-20,27,采购入库,PO-202305001,生产领用,2022-09-30,Active
INV0000513,2022-09,Material,M0054,COMP-FRAME-CF-IND,工业级碳纤维框架,WH002,电子材料仓,BN230501-001,4405,2267.23,9987148.15,2023-04-15,23,采购入库,PO-202305001,生产领用,2022-09-30,Active
